Fs,50.00
Initialization time,60
mx,my,mz
6367,662,4845
6382,677,4827
6367,667,4817
6402,672,4855
6435,657,4822
6412,662,4807
6412,722,4822
6357,672,4837
6392,677,4795
6387,635,4832
6417,707,4832
6407,697,4887
6377,662,4812
6372,682,4802
6382,677,4827
6402,640,4785
6382,652,4812
6357,667,4865
6402,707,4802
6387,702,4845
6392,635,4850
6402,677,4845
6387,657,4860
6372,697,4860
6382,662,4832
6397,662,4860
6382,672,4832
6392,667,4855
6425,682,4845
6362,630,4845
6377,682,4817
6397,652,4822
6377,677,4822
6402,687,4855
6397,640,4850
6392,672,4802
6392,672,4832
6392,657,4817
6397,677,4837
6382,682,4837
6402,677,4850
6397,687,4845
6377,652,4832
6352,630,4827
6397,667,4802
6387,667,4875
6392,692,4822
6407,657,4855
6407,630,4865
6407,687,4832
6425,657,4850
6397,667,4837
6397,667,4850
6372,662,4875
6362,697,4795
6372,652,4832
6417,687,4850
6412,657,4860
6362,672,4807
6407,657,4807
6412,692,4845
6377,677,4832
6382,672,4850
6407,692,4850
6397,662,4860
6387,692,4850
6402,657,4845
6362,662,4785
6372,707,4812
6392,625,4850
6412,640,4807
6397,687,4802
6392,677,4865
6425,652,4795
6387,682,4865
6387,657,4817
6397,640,4817
6392,682,4837
6367,662,4817
6362,647,4812
6402,682,4795
6382,687,4827
6407,687,4827
6392,647,4875
6397,630,4827
6392,697,4845
6425,667,4850
6407,672,4807
6362,712,4837
6362,662,4822
6377,672,4785
6362,652,4832
6412,652,4795
6362,662,4832
6387,630,4790
6402,667,4827
6372,647,4817
6362,677,4855
6382,657,4817
6382,640,4822
6377,682,4850
6377,702,4860
6357,677,4865
6407,630,4845
6372,677,4807
6387,667,4827
6342,657,4837
6402,672,4832
6387,677,4855
6397,682,4817
6387,672,4817
6445,722,4812
6377,635,4855
6402,647,4812
6397,667,4812
6392,657,4822
6392,682,4790
6392,630,4822
6382,652,4875
6425,657,4860
6402,662,4812
6435,672,4870
6412,647,4817
6382,672,4850
6362,610,4822
6402,697,4837
6435,630,4845
6412,707,4822
6430,630,4837
6417,625,4832
6372,657,4832
6387,652,4817
6397,652,4850
6392,605,4832
6397,687,4837
6417,657,4832
6407,682,4812
6382,662,4875
6387,657,4850
6377,652,4817
6357,647,4822
6352,662,4855
6387,697,4880
6372,687,4860
6367,657,4822
6392,630,4870
6377,682,4822
6407,702,4855
6392,620,4850
6435,662,4795
6352,667,4785
6407,667,4827
6397,692,4827
6387,682,4855
6387,667,4870
6402,692,4865
6377,692,4790
6387,657,4845
6387,667,4865
6337,702,4837
6397,635,4837
6425,682,4802
6387,635,4837
6435,652,4845
6372,652,4875
6397,662,4850
6412,672,4855
6362,667,4865
6392,702,4850
6367,657,4850
6367,667,4807
6397,667,4827
6397,667,4845
6367,717,4822
6397,677,4765
6402,630,4817
6412,630,4812
6382,697,4832
6362,677,4817
6412,657,4845
6392,640,4817
6402,702,4837
6402,630,4837
6367,647,4795
6372,662,4790
6372,667,4860
6377,712,4845
6407,657,4822
6372,682,4827
6377,657,4822
6377,677,4860
6377,702,4807
6362,640,4822
6397,635,4870
6397,657,4807
6397,657,4817
6372,630,4827
6412,677,4827
6372,662,4822
6382,692,4807
6387,697,4795
6392,672,4822
6347,635,4795
6397,687,4822
6407,635,4827
6367,630,4752
6387,652,4795
6377,667,4832
6412,640,4817
6352,702,4832
6412,640,4807
6382,682,4802
6377,647,4822
6372,635,4780
6397,682,4837
6377,712,4827
6387,667,4795
6377,647,4807
6450,657,4775
6357,657,4827
6377,657,4780
6377,657,4827
6407,657,4832
6347,657,4817
6362,692,4837
6357,702,4875
6327,657,4832
6362,677,4850
6397,722,4817
6417,672,4822
6367,662,4775
6397,667,4817
6397,667,4780
6402,640,4795
6407,672,4845
6347,635,4855
6392,667,4845
6435,682,4822
6377,662,4827
6397,657,4827
6367,635,4827
6392,620,4795
6347,702,4790
6407,667,4807
6377,662,4837
6387,662,4837
6367,687,4827
6367,640,4802
6377,620,4850
6377,677,4837
6387,672,4837
6347,672,4827
6372,672,4817
6337,640,4822
6337,662,4822
6367,610,4760
6397,692,4812
6337,625,4827
6332,667,4822
6372,732,4837
6377,647,4855
6382,682,4850
6372,677,4802
6332,657,4780
6352,667,4802
6397,647,4855
6377,625,4807
6387,657,4807
6377,620,4795
6382,620,4837
6392,652,4832
6387,630,4802
6392,652,4845
6342,647,4812
6377,657,4812
6402,677,4860
6377,620,4860
6397,677,4850
6382,652,4807
6407,687,4802
6377,652,4837
6377,635,4795
6397,672,4812
6392,682,4845
6367,667,4795
6377,640,4817
6377,667,4832
6372,682,4850
6372,682,4802
6372,707,4827
6362,677,4785
6372,625,4812
6342,625,4860
6407,687,4812
6362,667,4795
6377,687,4837
6440,657,4850
6402,667,4817
6377,682,4832
6382,682,4795
6367,672,4837
6397,662,4822
6387,635,4837
6367,620,4802
6377,652,4822
6382,630,4855
6392,687,4812
6332,677,4812
6402,677,4837
6372,702,4827
6352,667,4802
6337,702,4822
6372,682,4812
6372,707,4832
6362,682,4812
6392,647,4845
6372,682,4832
6392,652,4812
6392,630,4887
6382,662,4887
6372,682,4837
6407,682,4870
6367,652,4837
6367,677,4860
6382,657,4817
6402,647,4870
6397,672,4845
6407,677,4845
6387,682,4832
6377,697,4855
6357,652,4817
6377,692,4817
6412,672,4855
6377,662,4875
6352,647,4795
6412,640,4827
6372,657,4812
6387,677,4812
6372,662,4817
6407,652,4845
6367,667,4860
6352,707,4837
6382,682,4850
6402,662,4822
6382,677,4837
6362,702,4832
6357,647,4795
6372,667,4837
6430,667,4812
6377,697,4807
6377,687,4812
6377,667,4812
6397,697,4775
6372,682,4812
6362,672,4860
6377,687,4822
6392,667,4827
6387,652,4785
6402,677,4845
6402,672,4795
6372,697,4812
6402,667,4817
6377,707,4827
6387,702,4850
6357,677,4795
6362,657,4795
6357,640,4832
6387,677,4817
6392,662,4827
6392,657,4807
6322,682,4807
6407,692,4827
6387,667,4802
6392,667,4822
6412,722,4832
6382,662,4807
6347,692,4812
6362,662,4790
6382,667,4837
6357,662,4860
6377,672,4807
6377,652,4837
6392,640,4832
6402,635,4812
6387,712,4832
6387,662,4855
6372,687,4812
6402,667,4845
6387,677,4837
6417,687,4827
6402,702,4827
6392,682,4832
6387,640,4832
6347,662,4765
6347,682,4822
6352,682,4822
6392,635,4837
6382,647,4860
6352,677,4795
6392,662,4832
6407,672,4897
6377,692,4865
6407,662,4822
6367,662,4875
6397,625,4802
6407,672,4817
6397,657,4892
6377,697,4817
6377,657,4822
6397,707,4832
6372,677,4850
6382,672,4795
6397,657,4860
6372,652,4827
6402,610,4837
6322,652,4817
6372,657,4845
6367,682,4812
6430,677,4817
6402,640,4760
6397,702,4812
6387,672,4865
6425,652,4832
6407,682,4827
6407,692,4827
6407,657,4845
6382,712,4812
6387,640,4807
6372,697,4822
6392,692,4817
6387,652,4802
6382,662,4850
6352,657,4817
6392,647,4850
6387,647,4827
6377,702,4822
6387,667,4837
6382,677,4855
6372,635,4860
6382,640,4850
6397,682,4807
6417,647,4817
6362,647,4807
6372,672,4850
6372,647,4807
6397,662,4832
6392,667,4845
6337,672,4802
6402,687,4855
6387,682,4850
6377,630,4807
6367,647,4850
6417,657,4822
6392,702,4812
6372,667,4812
6397,677,4850
6367,662,4802
6367,677,4827
6367,677,4807
6387,697,4832
6397,652,4837
6397,667,4837
6367,677,4832
6387,687,4865
6372,687,4832
6397,662,4822
6392,672,4850
6362,697,4827
6372,667,4822
6412,667,4845
6387,630,4822
6382,712,4837
6387,625,4865
6392,697,4827
6357,692,4812
6402,672,4822
6397,662,4812
6377,682,4807
6392,657,4827
6392,620,4837
6337,682,4870
6407,667,4837
6407,677,4860
6367,662,4817
6372,702,4790
6382,635,4817
6382,667,4850
6357,667,4807
6387,662,4837
6382,697,4802
6377,625,4837
6372,667,4790
6397,657,4837
6392,682,4845
6417,640,4832
6397,657,4855
6397,697,4845
6352,692,4832
6352,687,4865
6362,667,4802
6397,647,4865
6435,672,4795
6412,677,4827
6342,707,4807
6382,652,4837
6382,640,4817
6372,707,4817
6412,662,4855
6412,647,4785
6377,702,4855
6397,640,4832
6402,652,4827
6397,677,4827
6367,687,4827
6357,667,4845
6430,640,4807
6397,677,4802
6407,635,4855
6372,662,4827
6382,640,4812
6430,635,4785
6352,677,4855
6382,635,4837
6387,635,4827
6392,647,4832
6397,677,4817
6357,657,4832
6342,647,4832
6382,647,4822
6397,657,4837
6402,652,4845
6362,640,4807
6367,672,4827
6372,635,4822
6357,647,4850
6357,662,4832
6377,662,4795
6332,697,4832
6382,672,4845
6407,697,4827
6387,667,4802
6397,662,4775
6332,667,4780
6402,662,4827
6362,630,4837
6377,657,4795
6367,647,4827
6382,635,4822
6392,652,4832
6417,707,4795
6372,692,4832
6425,697,4812
6412,635,4827
6392,630,4845
6382,625,4850
6372,657,4822
6377,630,4807
6352,687,4855
6392,667,4812
6332,662,4807
6372,657,4855
6377,707,4845
6417,687,4822
6377,707,4845
6387,662,4837
6377,697,4837
6397,702,4875
6352,647,4855
6392,677,4837
6407,635,4802
6387,657,4812
6357,672,4855
6377,662,4817
6407,697,4832
6445,692,4845
6372,615,4795
6397,635,4822
6402,657,4795
6382,640,4795
6347,657,4827
6387,677,4817
6357,657,4845
6382,667,4832
6382,630,4822
6342,640,4822
6367,667,4795
6362,662,4822
6397,657,4860
6392,692,4807
6382,647,4865
6382,687,4845
6387,615,4855
6367,712,4837
6362,672,4855
6377,687,4865
6367,657,4827
6382,657,4855
6352,662,4845
6367,697,4850
6397,687,4812
6392,702,4870
6425,682,4850
6392,672,4850
6402,682,4855
6357,677,4802
6352,647,4817
6382,657,4855
6397,672,4850
6417,652,4892
6362,697,4860
6417,677,4817
6407,662,4832
6397,687,4817
6402,630,4850
6430,682,4827
6397,652,4827
6382,692,4832
6412,652,4812
6392,667,4827
6407,647,4855
6392,657,4827
6425,662,4860
6372,672,4837
6377,667,4850
6377,672,4795
6392,640,4812
6352,677,4807
6372,687,4860
6362,682,4812
6402,692,4875
6402,687,4832
6377,620,4855
6392,672,4827
6352,647,4812
6392,657,4832
6392,625,4855
6397,672,4860
6382,657,4822
6407,677,4832
6397,677,4837
6435,672,4837
6392,692,4850
6417,630,4827
6430,652,4827
6402,640,4837
6372,652,4795
6352,647,4870
6367,672,4837
6417,697,4795
6387,662,4822
6387,707,4865
6397,702,4812
6430,630,4807
6407,657,4880
6387,672,4827
6417,672,4860
6377,647,4827
6397,692,4837
6445,692,4837
6425,667,4860
6392,682,4860
6342,657,4827
6397,667,4860
6392,630,4865
6382,697,4855
6382,677,4832
6407,682,4832
6412,662,4807
6402,630,4902
6402,672,4855
6372,667,4822
6382,657,4795
6387,667,4827
6352,630,4860
6402,672,4812
6367,667,4817
6377,657,4827
6357,647,4817
6402,667,4875
6357,640,4807
6392,647,4875
6402,640,4795
6387,682,4812
6397,682,4817
6407,667,4827
6412,682,4850
6425,652,4832
6362,702,4855
6382,625,4855
6412,657,4865
6407,687,4850
6425,692,4887
6417,667,4807
6387,667,4822
6450,647,4822
6382,667,4837
6382,667,4832
6382,662,4812
6445,652,4880
6372,672,4817
6352,687,4837
6372,635,4832
6392,662,4855
6377,667,4785
6367,652,4827
6377,672,4850
6407,657,4837
6417,662,4850
6352,657,4812
6407,605,4817
6407,672,4850
6382,667,4812
6412,652,4845
6352,640,4822
6402,667,4837
6412,707,4902
6377,672,4837
6362,652,4802
6392,662,4837
6402,635,4812
6412,697,4822
6407,640,4812
6352,635,4850
6372,662,4827
6387,610,4850
6397,647,4790
6402,677,4875
6377,640,4837
6402,647,4860
6372,677,4817
6382,662,4812
6407,652,4850
6397,667,4807
6377,667,4837
6367,652,4827
6352,662,4817
6430,677,4817
6417,677,4822
6412,647,4802
6377,647,4845
6392,652,4822
6417,657,4812
6362,610,4827
6402,635,4832
6392,722,4817
6397,615,4807
6412,647,4822
6347,682,4860
6392,677,4812
6382,640,4855
6412,672,4850
6382,620,4795
6392,662,4850
6372,662,4860
6342,662,4837
6367,647,4827
6382,635,4822
6377,662,4845
6412,672,4832
6377,662,4827
6392,682,4822
6407,647,4812
6367,652,4832
6425,657,4865
6367,635,4832
6367,575,4732
6392,652,4860
6412,635,4807
6412,662,4837
6377,652,4817
6392,677,4837
6387,635,4832
6417,652,4785
6352,667,4837
6367,672,4875
6382,652,4822
6367,625,4775
6372,672,4822
6362,677,4802
6377,620,4875
6357,647,4850
6417,635,4845
6402,692,4837
6402,647,4850
6417,677,4855
6382,672,4845
6430,702,4827
6372,697,4855
6387,620,4807
6402,697,4827
6347,652,4780
6402,657,4807
6372,697,4850
6387,647,4845
6377,667,4850
6407,662,4880
6372,662,4892
6412,647,4827
6372,667,4837
6407,652,4795
6397,662,4822
6417,682,4865
6392,662,4860
6407,672,4850
6407,667,4837
6392,657,4802
6397,672,4807
6402,667,4790
6412,635,4860
6392,677,4865
6387,652,4870
6362,652,4827
6397,667,4850
6372,647,4837
6407,635,4817
6450,677,4822
6387,662,4850
6362,667,4822
6387,672,4850
6397,662,4822
6387,647,4870
6397,620,4860
6407,677,4832
6387,677,4845
6407,707,4870
6392,662,4850
6407,615,4850
6362,635,4817
6425,687,4887
6357,702,4817
6397,635,4855
6362,657,4837
6430,677,4850
6407,630,4802
6367,662,4845
6387,667,4845
6425,667,4790
6407,657,4832
6372,635,4822
6397,657,4865
6417,677,4860
6397,687,4875
6372,682,4875
6392,687,4865
6377,707,4865
6430,640,4845
6402,687,4812
6387,707,4807
6440,677,4870
6402,657,4875
6417,667,4795
6367,702,4850
6347,667,4832
6412,620,4822
6367,647,4790
6402,702,4897
6397,640,4860
6387,677,4850
6387,652,4812
6407,692,4855
6402,707,4865
6417,687,4880
6430,652,4865
6392,702,4817
6412,682,4880
6412,677,4870
6407,667,4837
6417,657,4845
6387,692,4832
6417,687,4822
6377,657,4865
6425,697,4855
6382,652,4860
6425,652,4832
6397,662,4795
6417,635,4855
6402,662,4902
6402,692,4860
6417,677,4802
6392,625,4855
6412,692,4845
6412,667,4832
6377,672,4822
6402,717,4802
6397,692,4812
6372,657,4822
6402,672,4855
6425,672,4822
6382,682,4855
6372,687,4845
6397,647,4845
6387,702,4855
6412,697,4850
6425,672,4832
6397,687,4850
6377,677,4850
6382,702,4845
6407,677,4865
6407,672,4822
6372,667,4832
6412,677,4827
6407,630,4845
6460,692,4855
6417,677,4880
6372,640,4802
6392,677,4832
6417,625,4850
6387,647,4832
6382,702,4822
6387,687,4817
6417,667,4855
6392,640,4870
6435,677,4875
6407,647,4845
6407,657,4812
6377,682,4827
6352,630,4837
6412,692,4870
6362,662,4875
6440,667,4875
6392,662,4822
6425,640,4850
6425,652,4807
6417,657,4827
6430,652,4832
6382,687,4837
6392,692,4827
6382,672,4822
6425,662,4855
6425,667,4832
6425,677,4827
6412,687,4780
6407,635,4817
6455,620,4845
6387,702,4850
6425,630,4817
6425,707,4850
6362,677,4822
6425,697,4812
6382,697,4870
6430,697,4855
6407,682,4795
6407,667,4860
6402,647,4822
6417,692,4850
6397,672,4865
6407,677,4870
6397,702,4832
6407,692,4845
6402,702,4850
6382,692,4822
6412,630,4832
6392,687,4807
6425,667,4827
6387,662,4845
6425,667,4812
6397,662,4860
6392,662,4817
6407,722,4880
6397,662,4832
6362,652,4860
6412,692,4817
6397,657,4865
6382,635,4880
6407,672,4845
6392,682,4817
6417,610,4832
6430,672,4855
6362,677,4845
6425,657,4822
6417,635,4822
6407,697,4855
6392,630,4802
6392,662,4850
6377,630,4837
6425,662,4855
6440,737,4855
6445,662,4822
6440,667,4845
6387,702,4845
6392,672,4822
6402,697,4807
6382,657,4817
6412,692,4837
6382,652,4822
6425,677,4827
6397,652,4832
6392,652,4845
6430,625,4860
6430,717,4812
6387,692,4812
6382,672,4855
6397,687,4880
6392,682,4875
6430,625,4837
6392,702,4807
6397,682,4865
6377,677,4870
6387,652,4845
6387,697,4795
6382,677,4865
6417,640,4860
6425,672,4837
6435,692,4845
6417,667,4822
6450,692,4837
6387,697,4870
6430,657,4832
6387,682,4780
6425,667,4827
6362,630,4837
6392,697,4855
6397,672,4855
6382,635,4790
6387,667,4822
6417,662,4827
6407,672,4817
6367,657,4887
6382,682,4812
6407,640,4817
6387,687,4832
6392,682,4812
6402,652,4817
6407,657,4802
6387,640,4845
6397,687,4855
6412,605,4850
6387,635,4780
6382,662,4822
6377,662,4802
6392,620,4812
6387,657,4855
6362,635,4865
6377,640,4845
6417,652,4802
6357,662,4795
6382,625,4817
6392,652,4837
6362,647,4837
6357,692,4837
6402,635,4845
6417,667,4822
6357,647,4832
6397,657,4822
6367,682,4802
6372,677,4780
6392,652,4807
6440,630,4832
6382,662,4832
6382,640,4837
6362,677,4855
6435,657,4827
6382,625,4845
6435,652,4837
6402,647,4822
6362,692,4822
6352,672,4795
6392,667,4845
6372,692,4827
6402,635,4817
6367,652,4795
6397,635,4795
6387,630,4822
6397,640,4832
6397,657,4850
6387,640,4850
6397,640,4812
6392,647,4845
6372,677,4822
6397,692,4822
6407,652,4832
6412,640,4785
6377,625,4865
6402,682,4802
6377,687,4837
6397,707,4850
6387,620,4812
6392,652,4887
6435,652,4832
6372,652,4807
6372,667,4812
6352,672,4807
6402,672,4807
6387,662,4802
6402,682,4812
6407,635,4845
6372,702,4837
6402,635,4850
6412,652,4822
6382,682,4802
6367,682,4827
6397,625,4807
6372,630,4850
6397,667,4837
6392,687,4807
6460,635,4822
6387,630,4850
6412,647,4855
6382,672,4832
6382,630,4790
6382,662,4795
6397,652,4812
6402,662,4802
6337,635,4837
6402,625,4807
6387,662,4822
6367,647,4802
6387,640,4837
6407,620,4790
6392,662,4802
6407,620,4790
6372,635,4837
6397,672,4832
6372,662,4807
6377,630,4832
6387,692,4850
6392,620,4807
6397,687,4812
6377,662,4837
6367,667,4790
6397,647,4855
6397,667,4855
6387,667,4807
6397,652,4812
6402,707,4837
6445,677,4822
6387,657,4845
6407,677,4827
6382,647,4845
6412,657,4875
6402,667,4817
6450,672,4845
6377,672,4855
6392,672,4822
6357,687,4845
6402,677,4817
6397,672,4807
6397,652,4845
6377,662,4850
6402,635,4832
6425,647,4845
6392,702,4827
6445,630,4827
6407,625,4845
6397,682,4812
6367,662,4790
6392,657,4827
6382,615,4865
6382,647,4812
6377,677,4795
6392,667,4812
6362,672,4795
6377,687,4845
6402,615,4832
6362,677,4837
6417,682,4912
6412,677,4807
6445,682,4837
6407,687,4837
6417,677,4812
6402,652,4817
6367,647,4850
6397,620,4822
6397,672,4860
6377,662,4817
6392,652,4855
6387,667,4875
6407,697,4837
6392,640,4860
6387,677,4870
6392,647,4822
6392,692,4802
6387,672,4827
6377,662,4845
6367,707,4837
6417,640,4855
6367,667,4837
6382,635,4832
6402,712,4827
6372,677,4837
6397,672,4837
6362,652,4850
6377,662,4837
6397,667,4817
6357,682,4850
6417,657,4845
6402,662,4837
6417,652,4807
6362,652,4865
6392,662,4832
6417,630,4817
6367,682,4860
6392,652,4822
6387,662,4827
6347,662,4822
6402,672,4817
6407,692,4827
6440,682,4832
6372,687,4822
6387,697,4860
6440,707,4845
6412,687,4845
6407,667,4795
6392,657,4827
6387,647,4817
6417,672,4832
6412,630,4795
6445,672,4845
6387,625,4812
6407,630,4812
6372,687,4832
6387,657,4832
6382,712,4807
6397,672,4855
6402,652,4807
6372,625,4817
6372,692,4827
6392,652,4812
6362,677,4832
6387,672,4837
6417,697,4850
6362,652,4860
6397,667,4855
6402,647,4817
6412,640,4850
6425,647,4832
6392,640,4837
6372,677,4832
6392,667,4775
6392,682,4775
6425,667,4812
6412,657,4832
6362,657,4850
6430,662,4870
6362,667,4845
6367,652,4870
6402,657,4870
6362,687,4790
6372,672,4837
6372,640,4807
6397,635,4802
6357,677,4850
6397,732,4832
6397,635,4812
6392,640,4822
6347,662,4832
6387,657,4812
6372,657,4865
6417,635,4827
6397,677,4817
6392,677,4850
6387,652,4850
6412,677,4845
6425,672,4860
6392,687,4812
6372,652,4822
6372,682,4785
6367,687,4870
6387,667,4845
6382,635,4897
6397,657,4855
6362,647,4870
6412,640,4860
6387,647,4850
6402,657,4845
6402,652,4845
6417,667,4790
6377,667,4770
6377,652,4832
6402,717,4817
6397,647,4860
6392,647,4827
6382,662,4902
6362,677,4850
6362,657,4845
6425,630,4795
6412,662,4832
6382,615,4822
6407,707,4827
6372,640,4837
6435,667,4827
6362,677,4812
6357,640,4817
6362,635,4795
6402,672,4875
6362,640,4812
6357,657,4837
6347,640,4827
6382,620,4795
6347,662,4850
6377,620,4827
6362,672,4822
6362,672,4827
6382,692,4765
6435,672,4807
6435,657,4802
6475,647,4807
6425,657,4832
6445,652,4802
6445,647,4855
6412,667,4832
6440,647,4795
6407,625,4780
6417,667,4790
6455,635,4802
6425,630,4802
6407,667,4850
6392,657,4812
6430,687,4817
6435,605,4802
6407,635,4795
6450,630,4807
6435,605,4790
6485,625,4837
6485,630,4817
6510,615,4785
6465,635,4795
6480,625,4812
6485,635,4837
6460,667,4795
6470,652,4807
6470,635,4812
6455,635,4865
6445,635,4760
6490,647,4817
6520,667,4802
6495,630,4812
6535,595,4812
6510,580,4795
6525,677,4817
6550,605,4850
6565,635,4807
6565,595,4812
6470,615,4780
6510,630,4785
6490,652,4812
6475,647,4775
6435,667,4827
6455,615,4850
6450,630,4817
6480,625,4812
6445,595,4855
6475,595,4855
6480,595,4855
6525,610,4827
6515,550,4875
6530,595,4822
6490,590,4827
6530,595,4817
6485,605,4822
6490,610,4850
6475,610,4865
6490,620,4880
6480,610,4860
6430,605,4897
6465,625,4860
6500,585,4837
6480,595,4837
6490,600,4860
6460,580,4832
6515,570,4845
6465,605,4870
6500,595,4870
6485,620,4832
6495,575,4865
6430,590,4855
6465,605,4850
6480,570,4865
6470,667,4860
6450,625,4875
6485,620,4902
6485,580,4865
6540,605,4822
6465,590,4845
6480,590,4850
6495,595,4845
6475,605,4822
6490,595,4822
6465,605,4837
6475,570,4812
6465,585,4817
6495,580,4875
6490,555,4870
6465,600,4845
6455,590,4865
6490,610,4865
6425,560,4850
6495,585,4850
6500,565,4822
6500,560,4892
6525,570,4902
6560,575,4827
6540,570,4845
6570,545,4850
6565,565,4845
6545,615,4837
6575,570,4897
6585,580,4865
6575,550,4870
6550,540,4837
6540,575,4822
6540,570,4855
6570,560,4837
6590,535,4875
6550,515,4837
6580,515,4832
6645,530,4812
6650,530,4812
6600,525,4812
6635,525,4812
6685,530,4817
6650,480,4822
6615,515,4812
6665,530,4865
6620,535,4795
6580,505,4837
6610,520,4845
6595,535,4832
6625,560,4822
6560,560,4860
6655,505,4832
6655,485,4790
6710,520,4790
6645,465,4802
6690,480,4827
6680,515,4790
6660,485,4780
6680,500,4802
6650,555,4817
6650,500,4785
6670,555,4832
6650,515,4817
6675,505,4827
6660,490,4875
6670,535,4812
6710,495,4832
6675,495,4865
6685,475,4822
6710,485,4802
6760,525,4802
6690,480,4802
6705,485,4780
6790,490,4802
6780,460,4747
6790,427,4802
6780,465,4770
6770,402,4790
6775,427,4742
6765,402,4770
6750,460,4790
6740,455,4765
6695,460,4812
6715,465,4837
6735,435,4817
6690,392,4827
6715,412,4845
6700,402,4855
6720,367,4812
6690,362,4870
6715,332,4850
6715,342,4832
6710,412,4865
6670,417,4845
6680,440,4875
6705,435,4845
6690,427,4870
6705,445,4860
6700,460,4875
6730,440,4827
6705,402,4812
6730,377,4845
6720,372,4817
