Fs,50.00
Initialization time,60
mx,my,mz
5782,717,2597
5852,762,2607
5755,875,2825
5807,787,2857
5750,870,3042
5745,900,3085
5630,915,3250
5605,1005,3330
5630,757,3425
5465,807,3500
5510,787,3415
5420,767,3477
5515,797,3320
5385,757,3297
5510,812,3277
5195,757,3187
5425,635,3122
5225,605,3060
5380,667,3240
5350,662,3350
5370,575,3405
5290,682,3542
5285,610,3727
5230,697,3845
5260,702,3877
5305,687,4122
5370,747,4115
5365,652,4350
5430,640,4360
5465,530,4365
5430,605,4430
5420,605,4515
5435,610,4620
5580,625,4515
5545,652,4812
5605,585,4817
5705,575,4752
5817,565,4795
5912,610,4855
5867,515,4945
5972,590,4865
5982,590,4912
6132,662,4922
6117,620,4945
6017,555,4832
6057,625,5050
5972,590,4860
5912,657,4940
5962,672,4817
6042,757,4850
5967,625,4785
6042,605,4802
6062,625,4700
6017,742,4700
6112,757,4742
6157,697,4747
6142,662,4827
6147,777,4652
6072,852,4600
6052,762,4632
6117,880,4482
5977,827,4392
6032,870,4302
5932,995,4237
5967,870,4255
5827,885,4217
5877,895,4115
5892,895,4185
5982,890,4175
5802,915,4180
5832,777,4292
5872,832,4350
5812,970,4370
5872,935,4340
5807,847,4425
5760,737,4420
5812,747,4605
5760,857,4472
5690,682,4430
5680,767,4477
5690,827,4582
5735,697,4462
5585,697,4552
5565,640,4535
5740,722,4590
5555,590,4647
5470,590,4742
5555,505,4700
5475,377,4605
5480,377,4657
5515,490,4732
5550,357,4785
5540,322,4747
5565,232,4727
5465,267,4770
5545,115,4887
5545,105,4690
5655,135,4685
5680,55,4752
5570,20,4710
5680,100,4922
5745,20,4807
5715,115,4785
5832,45,4845
5902,45,4940
5817,105,4917
5902,-10,4887
5972,65,4837
5957,125,4945
5917,45,4945
5917,-10,4817
5797,10,4930
5902,85,4855
5750,160,4960
5675,95,4822
5787,115,4875
5685,70,4875
5725,110,4832
5605,120,4855
5660,65,4827
5770,115,4812
5812,65,4940
5690,130,4855
5817,140,4907
5907,222,4972
5877,252,4935
6057,237,5110
6062,357,4935
6092,357,4902
5997,342,4982
6207,257,4960
6302,195,5077
6237,247,4870
6327,227,4945
6500,120,4845
6480,135,4807
6555,125,4897
6595,105,4855
6620,135,4662
6665,50,4695
6840,100,4667
6770,160,4562
6925,50,4472
6830,175,4382
6965,120,4450
6895,140,4387
6805,85,4497
6920,90,4322
6830,45,4382
7055,15,4510
6900,145,4492
6995,135,4505
6880,190,4505
6870,130,4610
6825,145,4600
6900,175,4747
6810,282,4675
6765,262,4812
6695,200,4887
6755,105,4812
6700,210,4775
6635,210,4850
6660,252,4865
6700,302,4912
6590,205,4997
6630,257,4870
6650,205,4832
6620,277,4965
6565,242,4935
6440,110,4892
6417,5,4902
6367,65,4972
6392,85,4922
6397,65,4940
6327,0,4727
6322,-95,4845
6217,-155,4722
6227,-15,4700
6272,-180,4700
6222,-277,4552
6192,-367,4525
6262,-272,4472
6177,-297,4335
6087,-297,4255
6092,-412,4237
6142,-387,4292
6037,-287,4195
6032,-352,4260
5967,-307,4302
5982,-362,4170
5867,-332,4137
5937,-322,4165
5802,-352,4212
5847,-307,4147
5635,-312,4212
5580,-372,4137
5680,-200,4147
5600,-342,4222
5635,-227,4137
5750,-297,4270
5650,-257,4255
5660,-302,4407
5535,-262,4407
5640,-145,4562
5760,-200,4497
5580,-180,4595
5640,-50,4765
5765,55,4917
5792,100,4870
5775,105,5057
5877,135,4940
5797,402,4912
5867,257,4935
5897,427,4897
5837,465,5040
5797,445,5020
5987,407,5030
5912,505,4875
5947,490,4902
5982,490,4935
6242,545,4945
6177,530,4940
6157,525,5035
6257,575,4945
6332,465,4950
6367,555,4992
6377,520,4887
6317,560,4987
6312,460,5147
6322,337,5110
6252,277,4922
6152,242,4982
6097,85,4960
6082,105,5087
6112,45,5040
6142,140,5030
6057,135,5092
5937,20,4907
5877,35,4875
5862,0,4822
5877,-5,4907
5832,-120,4727
5802,-120,4605
5802,-150,4572
5837,-217,4520
5660,-210,4435
5665,-205,4402
5670,-302,4275
5585,-332,4127
5540,-297,4110
5485,-262,4030
5395,-282,3910
5475,-257,3910
5415,-210,4010
5460,-205,3867
5445,-190,4085
5390,-210,4132
5345,-210,4025
5290,-85,3967
5385,-75,3872
5200,-15,3887
5160,-140,3760
5102,-65,3882
5077,20,3855
5195,25,3972
5220,-5,3877
5047,-70,3967
5190,95,4025
5215,35,4000
5205,277,4200
5170,60,4265
5165,272,4317
5150,200,4407
5260,205,4387
5255,247,4482
5335,150,4595
5400,145,4625
5320,95,4520
5375,247,4632
5470,145,4525
5400,115,4727
5470,15,4695
5555,-20,4717
5670,55,4710
5690,-130,4625
5802,-180,4615
5842,-150,4472
5760,-210,4397
5797,-257,4322
5765,-237,4317
5822,-337,4242
5872,-282,4322
5897,-267,4387
5807,-312,4302
5802,-417,4340
5725,-247,4165
5862,-307,4100
5787,-367,4025
5837,-312,3855
5770,-382,3812
5735,-460,3670
5872,-412,3655
5837,-417,3557
5797,-470,3382
5877,-510,3320
5872,-470,3207
5907,-402,3255
5827,-510,3222
5807,-510,3127
5750,-440,3065
5650,-530,2820
5645,-357,2900
5580,-357,2900
5665,-460,2862
5595,-417,2712
5625,-427,2712
5585,-402,2720
5485,-357,2750
5590,-372,2725
5495,-180,2612
5415,-252,2617
5420,-200,2495
5365,-85,2550
5330,-55,2485
5310,-55,2565
5300,-85,2597
5180,227,2687
5235,185,2797
5082,210,2745
5215,175,2755
5175,180,2852
5195,252,2872
5190,332,3005
5077,272,3027
5127,120,3037
5245,372,2947
5102,257,2942
5117,85,2980
5200,120,3022
5102,155,3027
5097,175,3037
5082,110,3282
5117,35,3442
5057,60,3410
5102,65,3622
5082,45,3670
5160,15,3770
5170,0,4010
5067,20,3872
5205,-40,3855
5132,-100,3855
5132,-140,3712
5185,-105,3612
5200,-55,3505
5180,-50,3467
5117,-85,3197
5215,-35,3202
5160,-185,3170
5117,-110,3080
5305,-190,2995
5275,-242,3102
5385,-387,3037
5440,-262,2877
5395,-237,2910
5405,-297,2852
5515,-175,2720
5410,-287,2640
5430,-252,2500
5475,-145,2432
5475,-95,2305
5495,-115,2337
5500,10,2225
5555,10,2117
5540,40,2182
5505,50,2082
5490,120,2210
5480,140,2197
5350,317,2367
5305,352,2465
5395,485,2542
5280,377,2612
5205,387,2792
5270,500,2670
5175,550,2877
5310,520,2910
5365,475,2915
5425,525,2905
5305,590,3005
5375,652,2995
5450,732,3000
5520,752,3065
5555,692,3052
5470,787,2990
5595,767,3095
5605,737,2877
5580,777,2877
5565,857,2767
5585,647,2670
5575,590,2645
5475,697,2470
5660,657,2352
5635,525,2395
5615,575,2357
5475,465,2187
5430,427,2357
5365,455,2385
5345,397,2410
5345,397,2597
5290,357,2612
5200,292,2735
5195,357,2895
5057,262,2857
5122,190,3132
5190,267,3192
5132,150,3265
5062,180,3292
4907,70,3235
5072,185,3467
5117,120,3400
5127,75,3425
5195,105,3287
5150,-100,3155
5155,-20,3075
5195,-105,3037
5290,-20,2947
5235,-232,2952
5290,-175,3010
5385,-120,2947
5355,-232,2905
5275,-165,2847
5280,-55,2682
5320,-205,2475
5375,-70,2507
5345,-80,2452
5445,65,2372
5415,45,2315
5370,115,2315
5380,25,2357
5520,217,2352
5355,95,2315
5320,130,2380
5255,297,2490
5315,337,2575
5230,422,2840
5225,505,2920
5300,485,2980
5205,470,3075
5240,485,3117
5235,620,3222
5405,575,3235
5315,647,3150
5380,677,3245
5375,742,3297
5410,737,3350
5485,807,3400
5515,752,3400
5530,852,3297
5640,797,3307
5545,890,3202
5630,817,3102
5782,915,3117
5827,960,3075
5857,915,3080
5735,852,3017
5847,865,2900
5807,777,2670
5912,787,2570
5807,787,2337
5947,737,2235
6012,667,2202
5982,605,1932
6027,540,2032
6017,445,1927
5997,475,2007
5997,510,1970
5817,332,2007
5832,382,1985
5690,422,2075
5715,352,1990
5595,312,1960
5560,377,2177
5550,242,2315
5485,145,2202
5440,175,2347
5320,75,2415
5395,125,2337
5350,95,2320
5440,165,2405
5360,145,2287
5415,130,2282
5535,130,2245
5480,125,2092
5615,140,2197
5620,222,2022
5545,217,2027
5680,105,2032
5680,90,2012
5655,95,1965
5760,40,1975
5625,170,1927
5630,170,2002
5720,120,1975
5575,347,2055
5690,392,2117
5635,322,2065
5645,417,2215
5565,490,2182
5605,440,2225
5480,585,2457
5570,667,2490
5470,575,2512
5580,590,2607
5490,707,2707
5575,677,2612
5570,772,2810
5605,762,2677
5550,707,2645
5625,732,2692
5720,727,2762
5832,620,2687
5725,787,2797
5852,910,2602
5867,852,2735
5907,870,2645
5922,925,2622
6022,875,2570
6032,782,2560
6057,737,2457
6102,875,2512
6002,737,2485
6077,697,2267
6092,742,2390
6047,762,2300
6172,652,2282
6167,610,2197
6102,565,2310
6077,707,2225
6042,525,2140
6042,555,2087
6037,535,2097
5952,392,1970
5882,475,1942
5832,417,2007
5775,417,1942
5792,450,1937
5827,337,2070
5745,397,2045
5745,362,2155
5765,435,2050
5740,450,2155
5797,435,2070
5877,470,2082
5797,505,2082
5897,342,2055
5867,520,2032
5962,392,1960
5937,377,2070
5822,510,2097
5685,470,2087
5770,565,2315
5760,677,2337
5775,667,2352
5867,600,2385
5675,625,2527
5740,702,2565
5650,777,2645
5710,752,2677
5775,832,2750
5675,880,2750
5760,900,2745
5807,900,2645
5867,797,2622
5957,880,2570
5847,890,2522
5997,890,2517
5952,812,2480
5937,880,2447
6067,787,2490
6102,832,2415
5987,777,2437
6177,875,2627
6187,852,2635
6177,847,2712
6247,852,2665
6167,847,2627
6212,920,2660
6122,827,2550
6167,742,2512
6057,777,2320
6162,772,2325
6217,682,2367
6192,712,2235
6197,782,2130
6097,565,2130
6162,535,2032
6102,520,2097
6067,535,2045
6017,505,2092
6032,495,1947
5797,407,1997
5740,485,2087
5710,520,2140
5675,480,2107
5575,480,2257
5645,382,2220
5630,500,2140
5680,480,2145
5782,495,2172
5720,555,2172
5680,505,2225
5797,565,2017
5770,510,2060
5775,540,2202
5590,545,2182
5705,545,2342
5575,585,2390
5595,620,2555
5580,652,2847
5505,712,2867
5515,767,3150
5630,782,3222
5610,915,3362
5565,842,3372
5585,875,3452
5710,837,3457
5680,950,3435
5882,975,3282
5832,930,3392
5902,995,3240
5907,807,3287
6007,935,3302
6042,1030,3307
6067,930,3102
6097,930,2975
6052,880,2995
6212,1040,2975
6077,895,2847
6117,890,2740
6167,857,2740
6157,742,2617
6052,837,2512
6297,832,2465
6117,827,2575
5947,782,2395
6062,852,2380
5922,672,2272
5912,767,2427
5710,697,2400
5720,702,2480
5550,450,2470
5605,657,2527
5565,605,2512
5590,677,2702
5580,682,2665
5485,682,2597
5415,540,2635
5415,585,2602
5470,590,2627
5430,530,2555
5375,525,2617
5395,615,2645
5460,560,2660
5395,450,2617
5375,615,2585
5375,490,2607
5360,590,2635
5365,520,2740
5350,470,2697
5355,565,2782
5240,580,2995
5315,692,2990
5450,667,3150
5410,682,3187
5425,722,3307
5300,712,3330
5435,610,3377
5445,772,3500
5445,807,3547
5460,870,3627
5555,752,3722
5635,925,3697
5605,870,3547
5625,895,3637
5797,895,3605
5802,880,3477
5842,875,3410
5822,875,3350
5857,832,3400
5827,857,3265
5827,975,3240
5952,920,3315
5947,935,3102
6037,817,3022
6047,960,2857
5962,950,2882
6062,875,2792
6022,767,2612
6032,817,2442
5997,722,2500
5922,677,2320
5872,747,2415
5937,677,2282
5852,605,2225
5740,647,2230
5640,630,2257
5670,662,2367
5735,530,2427
5560,560,2325
5530,490,2357
5405,510,2475
5405,560,2380
5375,480,2635
5440,450,2325
5415,470,2380
5420,500,2310
5545,505,2245
5525,465,2262
5520,470,2310
5505,252,2155
5470,417,2277
5395,422,2405
5310,500,2385
5475,427,2627
5335,465,2707
5415,625,2762
5330,575,2852
5280,667,3052
5390,585,3132
5360,792,3222
5470,732,3277
5460,697,3372
5465,807,3405
5415,767,3335
5455,837,3350
5530,870,3415
5685,910,3590
5710,910,3600
5640,930,3430
5792,910,3472
5982,895,3410
5857,827,3192
5907,915,3137
5987,1065,2937
6042,915,2872
5952,865,2852
6127,857,2777
6152,890,2730
6112,870,2635
6257,865,2677
6207,837,2560
6207,905,2542
6107,857,2470
6232,782,2512
6092,802,2422
6172,857,2372
6037,742,2357
6127,697,2320
6102,707,2282
5967,687,2220
6042,640,2182
6092,520,2060
5852,540,1985
6052,470,2022
5827,520,2002
5942,590,2002
5812,485,2045
5897,505,2082
5775,440,2002
5782,377,2060
5867,435,2012
5740,367,2075
5725,460,2070
5655,317,2117
5675,262,2117
5575,242,1990
5620,242,2087
5610,195,2012
5555,317,2102
5655,232,2087
5660,180,2107
5575,392,1997
5640,262,2040
5862,407,1932
5675,412,1912
5740,327,2092
5695,530,2075
5685,490,2125
5660,585,2287
5535,677,2320
5570,702,2575
5575,640,2490
5610,737,2565
5740,640,2527
5580,682,2507
5605,662,2645
5650,737,2712
5620,852,2777
5700,880,2820
5625,920,3017
5792,895,3122
5837,930,3095
5760,910,3095
5937,895,3052
5917,865,3132
6042,975,3150
6082,890,3005
6107,905,2810
6197,935,2602
6212,875,2575
6192,722,2495
6287,752,2315
6352,797,2300
6317,797,2310
6407,657,2325
6490,732,2272
6490,667,2310
6480,687,2220
6500,722,2150
6357,692,2087
6332,667,2055
6357,530,2092
6287,485,2055
6177,485,1970
6307,397,1917
6332,445,1890
6207,322,1912
6307,307,1917
6232,292,1942
6272,200,1857
6107,222,1862
6172,217,1832
6177,185,1805
6057,140,1747
6152,110,1767
6077,160,1820
6027,110,1942
6007,90,1912
5917,50,1975
5897,-40,1997
5977,-40,1917
5997,-95,1970
5927,5,1932
5932,-55,1947
6017,-70,1975
6017,35,1842
6077,45,1805
6152,5,1927
6217,-85,1880
6212,0,1880
6262,45,1980
6282,-120,2082
6232,-40,2045
6237,-90,2032
6112,-40,2060
6037,-140,2007
6092,-40,1970
5992,-5,1942
5952,-65,1937
5862,60,1947
5962,-10,1870
6007,-50,1985
5972,-25,1960
5720,-115,2045
5842,-185,2055
5690,-277,2167
5650,-252,2112
5580,-180,2272
5625,-10,2395
5585,-105,2135
5505,-120,2135
5420,-217,2310
5525,-30,2380
5500,-75,2400
5525,-60,2272
5525,-237,2422
5535,-205,2400
5455,-262,2555
5505,-190,2537
5540,-247,2447
5565,-252,2422
5575,-222,2500
5545,-247,2485
5550,-210,2555
5410,-262,2532
5415,-227,2585
5370,-180,2702
5415,-130,2810
5420,-232,2947
5425,-282,3065
5350,-232,3122
5420,-217,3032
5380,-242,3022
5355,-180,3132
5355,-180,3065
5350,-257,3117
5315,-287,3090
5360,-307,3095
5320,-292,3330
5450,-227,3362
5240,-292,3490
5400,-282,3435
5365,-292,3605
5410,-257,3562
5420,-262,3745
5450,-347,3740
5445,-292,3797
5435,-180,3775
5540,-190,3782
5605,-407,3732
5715,-327,3755
5610,-387,3647
5827,-262,3637
5812,-455,3840
5740,-455,3655
5832,-362,3717
5832,-465,3505
5852,-470,3447
5867,-520,3410
5842,-382,3420
5892,-352,3287
5745,-610,3340
5827,-445,3235
5817,-387,3357
5710,-450,3570
5640,-500,3595
5665,-377,3605
5600,-397,3745
5540,-382,3787
5555,-417,3787
5610,-302,3967
5535,-297,3940
5465,-372,4030
5410,-332,4010
5440,-190,4042
5505,-125,3987
5520,-210,4105
5505,-170,4280
5435,-160,4217
5445,-165,4212
5380,-40,4317
5335,-60,4360
5305,-5,4232
5425,90,4370
5330,45,4382
5315,195,4520
5230,180,4505
5400,247,4467
5315,232,4387
5285,252,4487
5360,337,4335
5330,347,4472
5245,382,4572
5235,412,4547
5370,422,4572
5465,535,4535
5400,570,4610
5500,475,4582
5595,550,4540
5570,530,4540
5560,500,4567
5595,565,4552
5540,565,4515
5610,595,4595
5590,662,4467
5545,575,4412
5535,722,4397
5545,662,4340
5605,747,4275
5615,732,4340
5490,792,4275
5590,852,4462
5590,817,4270
5655,747,4365
5595,762,4350
5590,692,4462
5580,682,4497
5550,630,4455
5585,540,4615
5560,535,4525
5615,505,4625
5595,570,4595
5385,585,4440
5345,422,4412
5335,435,4370
5405,445,4355
5250,402,4292
5365,475,4317
5190,460,4127
5195,440,4170
5350,327,4292
5320,307,4387
5320,500,4472
5300,417,4467
5560,427,4535
5405,510,4492
5560,450,4510
5435,525,4647
5585,480,4625
5650,585,4780
5695,595,4717
5550,600,4737
5620,565,4717
5655,590,4747
5720,610,4680
5680,752,4600
5735,662,4562
5817,625,4455
5837,852,4530
5892,722,4562
5877,890,4557
5932,910,4477
6042,925,4307
6022,925,4322
6102,852,4317
6252,950,4212
6122,905,4067
6167,930,4090
6122,1040,3987
6232,1055,3830
6182,857,3910
6157,965,3835
6152,1070,3732
6252,1082,3552
6272,1020,3680
6127,1025,3532
6092,1000,3415
6202,1030,3212
6067,975,3187
6187,1010,3132
6082,935,3080
6167,930,2947
6067,975,3060
6012,930,2937
5942,985,3037
6087,1015,2932
6047,935,2890
5997,852,2830
5932,747,2730
5775,965,2735
5862,797,2702
5792,802,2575
5735,722,2645
5760,677,2650
5660,702,2650
5750,727,2617
5635,697,2640
5685,630,2660
5675,767,2607
5760,692,2527
5685,717,2517
5755,662,2347
5670,560,2495
5765,757,2400
5765,640,2367
5787,662,2480
5760,727,2415
5625,742,2512
5725,817,2627
5822,752,2805
5610,772,2767
5765,842,2830
5730,870,3017
5690,807,2815
5792,802,2905
5770,787,2797
5802,797,2820
5877,865,2805
5852,837,2825
5922,995,2820
6002,880,2697
5937,797,2890
5957,787,2890
5982,980,2787
6162,975,2825
6037,1015,2762
6147,985,2787
6252,865,2772
6262,787,2627
6237,875,2740
6242,787,2677
6187,890,2627
6332,727,2495
6227,732,2380
6312,697,2300
6352,677,2267
6272,575,2202
6267,585,1970
6347,440,2017
6252,555,1960
6347,510,2075
6197,307,1975
6197,332,1862
6122,397,1880
5997,287,1862
6072,342,1752
5982,190,1885
5917,267,1895
5857,297,1905
5822,145,1852
5725,185,2007
5775,210,1870
5770,205,1862
5765,327,1875
5802,257,1862
5932,85,1990
5877,170,1885
5857,120,1905
5987,267,1862
6132,242,1815
6072,242,1785
6252,180,1937
6272,242,1720
6302,347,1890
6182,292,1885
6312,417,1905
6287,450,1955
6242,530,1960
6157,540,1965
6207,485,2007
6052,605,2210
5992,585,2352
6032,712,2415
5937,737,2210
5902,792,2422
5832,870,2640
5827,777,2500
5932,782,2745
5812,940,2920
5765,732,3052
5745,925,3145
5897,1000,3260
5982,900,3272
6032,955,3255
6092,980,3325
6262,980,3320
6157,1020,3307
6207,955,3127
6292,1045,3112
6397,1020,3090
6445,915,2990
6397,842,2942
6465,950,2767
6440,875,2740
6490,847,2480
6460,787,2457
6470,662,2310
6430,640,2347
6495,600,2155
6342,620,2092
6242,545,2135
6252,530,2012
6157,515,1985
6122,427,1955
5917,422,1880
5957,402,2022
5867,377,1912
5775,262,1852
5755,312,1975
5827,272,1965
5812,155,2040
5755,135,2040
5842,105,1905
5740,165,1917
5665,70,1955
5740,10,1912
5710,75,1842
5690,40,2022
5715,10,1990
5822,95,1955
5680,80,1947
5827,130,1937
5922,125,1862
5952,210,1832
5827,175,1837
5912,302,1885
5947,160,1932
5957,190,1747
5932,247,1795
5987,322,1805
5817,322,1885
6012,287,1875
5992,302,2007
5947,402,2022
6007,600,2040
5997,510,2045
5827,580,2187
6017,615,2437
5982,667,2220
6042,712,2427
5912,677,2495
5897,792,2645
5882,935,2740
5977,852,2830
5992,935,2942
6067,910,3137
6107,910,3090
6187,1005,3362
6227,1035,3362
6237,1000,3282
6297,1005,3325
6317,990,3302
6430,842,3292
6480,880,3132
6580,900,3060
6505,812,3005
6700,870,2942
6705,702,2735
6640,767,2682
6620,742,2607
6695,717,2320
6540,732,2342
6630,652,2182
6540,570,2192
6465,560,2130
6455,465,2065
6460,460,1900
6372,367,2055
6277,382,1947
6217,362,1842
6042,312,1862
6057,302,1857
5817,160,1975
5812,135,2007
5755,150,2060
5782,247,1997
5665,55,1937
5565,277,2027
5545,252,2027
5555,200,2192
5480,287,2177
5455,205,2267
5525,70,2235
5395,217,2235
5495,292,2130
5570,372,2172
5635,397,2155
5540,352,2107
5665,342,2082
5735,342,1955
5832,267,1942
5765,262,2022
5725,342,1947
5862,455,1965
5972,407,1955
6067,540,2007
5942,422,1997
5847,460,2125
5937,590,2150
5822,652,2240
5917,580,2310
5882,702,2490
5745,802,2745
5802,772,2895
5867,885,3022
5710,985,3150
5902,915,3175
5827,955,3477
5902,970,3627
6027,955,3760
6027,1015,3910
6117,1015,3952
6222,940,4072
6347,920,4115
6425,1050,4190
6545,875,4217
6650,890,4165
6635,935,4207
6755,915,4157
6720,975,4080
6670,905,3982
6680,817,3967
6810,797,3897
6770,865,3792
6860,890,3910
6880,802,3782
6875,817,3707
6830,807,3782
6880,752,3685
6860,875,3605
6780,900,3457
6705,885,3505
6780,1010,3357
6590,925,3490
6665,890,3362
6630,915,3410
6555,965,3435
6425,970,3350
6475,970,3345
6450,925,3457
6347,945,3302
6162,980,3537
6227,995,3575
6212,990,3807
6012,930,3755
5987,920,3910
5917,920,4015
5792,842,4265
5807,787,4190
5595,792,4180
5585,757,4270
5560,772,4142
5485,742,4185
5400,727,4292
5340,625,4122
5375,555,4052
5150,575,4010
5255,515,3972
5250,460,3920
5335,435,4072
5190,475,3977
5160,455,4047
5160,417,3902
5185,480,4047
5102,312,4062
5185,297,4142
5122,382,4085
5310,352,4105
5175,287,4122
5225,412,4265
5435,312,4425
5380,480,4477
5370,445,4552
5435,445,4520
5505,317,4662
5550,357,4615
5450,450,4722
5565,397,4865
5645,387,4807
5680,530,4807
5700,495,4845
5792,620,4845
5817,585,4742
5797,545,4802
5827,590,4690
5957,535,4775
5770,610,4700
5952,672,4680
5822,630,4710
5912,702,4632
5897,852,4632
5937,662,4615
5987,817,4425
6012,930,4487
5947,747,4450
5967,817,4412
5927,772,4425
5927,890,4445
6062,812,4420
6042,842,4505
5957,777,4515
6042,832,4582
5922,787,4547
6012,752,4637
6007,662,4675
6052,630,4865
6092,515,4897
6077,540,4972
6067,382,4945
5982,362,5077
6032,292,5087
5922,180,4955
5765,140,4922
5937,115,4860
5877,155,4812
5872,-55,4727
5832,-115,4690
5705,-30,4710
5670,-160,4505
5595,-125,4535
5725,-257,4387
5680,-227,4322
5705,-267,4322
5787,-397,4285
5792,-337,4157
5770,-312,3882
5760,-450,3855
5872,-445,3712
5675,-342,3680
5710,-407,3537
5857,-475,3447
5765,-500,3485
5802,-402,3477
5705,-312,3532
5710,-535,3415
5715,-417,3400
5665,-357,3357
5610,-337,3350
5670,-402,3245
5415,-322,3085
5475,-317,3132
5445,-252,3207
5365,-312,3202
5270,-252,3287
5345,-292,3392
5290,-227,3505
5235,-135,3382
5270,-217,3325
5210,-70,3505
5240,-190,3467
5325,-120,3570
5145,-45,3457
5160,-75,3430
5140,-65,3500
5165,-50,3335
5205,-40,3350
5200,20,3350
5155,-15,3160
5117,-40,3272
5170,25,3070
5107,0,3155
5132,125,3175
5170,125,3155
5112,-15,3392
5235,-30,3260
5150,50,3362
5112,25,3400
5220,160,3420
5210,35,3477
5087,40,3510
5175,10,3580
5122,60,3457
5170,85,3542
5107,175,3717
5032,232,3600
5117,85,3552
5132,252,3665
5107,105,3867
5122,185,3957
5185,237,3872
5155,362,3977
5155,247,4015
5190,237,4052
5245,312,4020
5165,247,3882
5250,185,3830
5027,190,3867
5240,180,3802
5295,85,3802
5145,145,3835
5200,40,3860
5087,-25,3877
5155,25,3797
5170,-100,3802
5330,-115,3665
5290,-155,3660
5245,-205,3467
5310,-160,3345
5330,-282,3080
5430,-247,3000
5460,-317,3027
5390,-372,3112
5610,-252,3037
5685,-387,3197
5740,-387,3207
5655,-465,3180
5862,-530,3127
5857,-332,3202
5882,-440,2915
6027,-312,2697
5957,-347,2660
5977,-475,2400
6062,-307,2372
6032,-222,2215
6087,-347,2277
6177,-222,2202
6092,-297,2325
6002,-257,2380
6007,-292,2235
5857,-312,2230
5765,-322,2352
5720,-332,2300
5705,-135,2352
5615,-70,2305
5485,-75,2362
5490,-85,2372
5405,-80,2512
5330,-35,2575
5305,20,2660
5170,30,2755
5180,-40,2882
5205,80,2797
5160,-30,2975
5087,145,2890
5117,10,2797
5175,100,2967
5047,0,2797
5210,80,2910
5170,60,2882
5087,15,2777
5117,115,2900
5150,10,2947
5190,70,2825
5175,75,2932
5185,75,2967
5170,85,2975
5260,170,2895
5145,175,2962
5190,125,3032
5057,95,3037
5175,75,3032
5057,272,3170
5150,145,3282
5140,237,3330
4977,130,3435
5195,222,3547
5057,170,3585
5195,45,3605
5057,30,3717
5112,45,3850
5195,-15,3727
5122,85,3892
5175,25,3835
5180,35,3892
5355,-5,4030
5350,-155,3945
5285,-185,3887
5370,-302,3877
5335,-170,3797
5510,-322,3617
5410,-257,3647
5410,-217,3477
5590,-450,3287
5520,-372,3287
5555,-427,3240
5600,-435,3070
5615,-465,3107
5645,-455,3102
5715,-407,3122
5765,-392,2985
5812,-460,3032
5882,-407,2867
5832,-387,2787
5857,-412,2687
5675,-327,2697
5802,-342,2585
5797,-287,2400
5655,-237,2507
5625,-257,2532
5700,-217,2380
5585,-150,2372
5640,-180,2352
5570,-105,2342
5485,-125,2352
5425,-85,2607
5325,-135,2570
5360,-70,2650
5270,-70,2767
5245,90,2847
5200,-25,2835
5155,55,2872
5102,50,3042
5047,135,3027
5107,65,3042
5220,10,3000
5057,85,2990
5112,200,3170
5062,190,2925
5107,327,3102
5047,200,3160
5062,232,3207
5112,322,3230
5082,297,3272
5062,217,3245
5102,347,3222
5077,332,3250
5072,332,3282
5160,352,3367
5195,417,3207
5067,337,3377
5087,357,3345
4987,480,3477
5200,282,3425
5127,327,3727
5205,407,3655
5145,347,3680
5047,247,3867
5200,382,3887
5127,382,4052
5200,362,4057
5265,277,4180
5330,165,4280
5350,222,4350
5325,55,4450
5325,90,4482
5345,40,4482
5520,-115,4412
5590,-45,4412
5380,-100,4270
5445,-190,4195
5520,-227,4127
5485,-257,4057
5555,-190,3977
5425,-185,3995
5405,-302,3972
5575,-262,3770
5440,-272,3845
5530,-307,3712
5525,-317,3712
5580,-342,3670
5550,-292,3642
5630,-342,3532
5660,-332,3387
5655,-382,3287
5590,-465,3160
5645,-382,3155
5750,-470,2957
5685,-337,2900
5645,-382,2962
5505,-347,2877
5650,-342,2952
5600,-247,2990
5610,-342,3017
5485,-387,2952
5450,-307,3165
5380,-257,3155
5285,-267,3287
5255,-252,3320
5310,-247,3405
5230,-237,3400
5195,-190,3527
5145,-190,3585
5305,-210,3552
5127,-60,3595
5205,-125,3580
5082,-105,3585
5270,65,3642
5250,-90,3600
5185,50,3557
5067,0,3585
5062,25,3585
5092,140,3415
5047,80,3430
5097,145,3382
5140,100,3462
5087,0,3430
5107,35,3415
5072,160,3477
5117,150,3542
5160,85,3755
5175,120,3702
5205,110,3760
5112,145,3807
5235,217,3855
5240,170,4015
5092,120,4165
5270,170,4200
5260,145,4302
5260,75,4562
5355,-60,4450
5415,-10,4540
5490,-55,4492
5570,10,4652
5530,50,4572
5505,-110,4510
5500,-135,4402
5460,-190,4370
5455,-145,4190
5485,-277,4052
5475,-200,4030
5630,-277,4025
5535,-277,3962
5490,-237,3935
5515,-232,4047
5610,-257,4005
5590,-352,3910
5645,-252,3775
5625,-347,3765
5570,-387,3680
5485,-392,3590
5600,-357,3585
5690,-357,3510
5540,-455,3510
5545,-372,3430
5555,-282,3532
5510,-272,3590
5585,-362,3462
5460,-362,3595
5465,-362,3557
5515,-397,3462
5400,-362,3612
5475,-227,3605
5380,-227,3642
5420,-262,3770
5445,-232,3750
5340,-195,3930
5225,-262,3787
5365,-210,3952
5310,-195,3835
5275,-105,3845
